"Chr","CO Start","CO End","length"
3,201185523,201194130,8607
3,201185523,201190036,4513
3,201228249,201229602,1353
3,201228469,201229602,1133
3,201228469,201229602,1133
3,201229602,201230339,737
3,201229602,201231168,1566
3,201250893,201259225,8332
3,201250893,201259057,8164
3,201255962,201258648,2686
3,201256164,201265547,9383
3,201258648,201260762,2114
3,201295925,201304448,8523
3,201296124,201301705,5581
3,201304554,201309933,5379
3,201319917,201329419,9502
3,201932312,201937692,5380
3,202114511,202114642,131
3,202254772,202257119,2347
3,202767355,202768351,996
3,202768369,202777031,8662
3,202832140,202836273,4133
3,202834854,202838416,3562
3,202834973,202840657,5684
3,202835097,202835734,637
3,202835758,202836558,800
3,202838474,202840657,2183
3,204284776,204285505,729
3,204457796,204463186,5390
3,204461044,204463167,2123
3,204461068,204466230,5162
3,204461420,204465043,3623
3,204461420,204466111,4691
3,204463018,204466652,3634
3,204463186,204469240,6054
3,204463767,204466230,2463
3,204464196,204469926,5730
3,204578567,204582759,4192
3,204578806,204583696,4890
3,204578806,204581938,3132
3,204582320,204586937,4617
3,204582759,204592334,9575
3,204585498,204592334,6836
3,204644548,204646717,2169
3,204994023,204998780,4757
3,204994023,204998708,4685
3,205242967,205245233,2266
3,205362919,205364017,1098
3,205362919,205364017,1098
3,205362945,205363922,977
3,205363922,205364494,572
3,205364017,205372991,8974
3,205364764,205365603,839
3,206601618,206604200,2582
3,206601636,206605349,3713
3,206601636,206605245,3609
3,206604200,206605248,1048
3,206605313,206609024,3711
3,206605776,206607738,1962
3,206683061,206690186,7125
3,206684058,206690172,6114
3,206684058,206690180,6122
3,206684058,206690180,6122
3,206684089,206690172,6083
3,206690153,206692486,2333
3,206691111,206692486,1375
3,206752259,206753105,846
3,206943390,206951694,8304
3,206943390,206951694,8304
3,206944106,206951694,7588
3,206951694,206958973,7279
3,207763841,207765981,2140
3,207763841,207765981,2140
3,207763921,207770802,6881
3,207765831,207770802,4971
3,207765981,207771882,5901
3,207765981,207770802,4821
3,207766005,207770802,4797
3,207770802,207772631,1829
3,208033071,208034708,1637
3,208041915,208043937,2022
3,208536730,208543026,6296
3,208536730,208543590,6860
3,208536730,208543115,6385
3,208536730,208543590,6860
3,208538432,208542953,4521
3,209112682,209118280,5598
3,209112682,209118280,5598
3,209112948,209118172,5224
3,209113115,209118172,5057
3,209113115,209118280,5165
3,209113621,209118172,4551
3,209113756,209118280,4524
3,209113756,209118172,4416
3,209113756,209118280,4524
3,209118172,209127275,9103
3,209118280,209127383,9103
3,209138286,209140058,1772
3,209728141,209737087,8946
3,209913121,209917935,4814
3,210263780,210265629,1849
3,210522095,210524650,2555
3,210522095,210530346,8251
3,210522180,210524631,2451
3,210522239,210524724,2485
3,210524671,210526528,1857
3,210524724,210527371,2647
3,210582297,210583219,922
3,210582609,210583814,1205
3,210583961,210586971,3010
3,210672388,210673469,1081
3,210747259,210750571,3312
3,210749273,210757054,7781
3,210750456,210757054,6598
3,210975530,210980324,4794
3,210977033,210980258,3225
3,210977709,210980434,2725
3,210980324,210980434,110
3,211137015,211145809,8794
3,211137015,211142240,5225
3,211137198,211146674,9476
3,211137198,211146674,9476
3,211137198,211142252,5054
3,211137198,211142252,5054
3,211137198,211142252,5054
3,211141323,211146674,5351
3,211141352,211146674,5322
3,211757652,211765068,7416
3,211758241,211764935,6694
3,211758241,211765068,6827
3,211759597,211764935,5338
3,212010624,212019950,9326
3,212015658,212022819,7161
3,212021000,212022819,1819
3,212021003,212023887,2884
3,212022860,212029091,6231
3,212023843,212027229,3386
3,212687111,212692071,4960
3,212687139,212692175,5036
3,212687139,212689661,2522
3,212689661,212691781,2120
3,212691781,212701292,9511
3,212696498,212701394,4896
3,213390029,213397487,7458
3,213390029,213394752,4723
3,213390029,213397448,7419
3,213390913,213397448,6535
3,213394752,213397487,2735
3,213547721,213548502,781
3,213594116,213597532,3416
3,213594582,213599037,4455
3,213599230,213606994,7764
3,213605579,213607098,1519
3,213774859,213778585,3726
3,213775702,213778585,2883
3,213793964,213795063,1099
3,213798194,213801940,3746
3,213798194,213803780,5586
3,213799924,213804029,4105
3,213801937,213803780,1843
3,214364525,214372809,8284
3,214364677,214374051,9374
3,214364687,214374021,9334
3,214364687,214372610,7923
3,214372061,214372809,748
3,214475161,214476651,1490
3,214476043,214480125,4082
3,214476651,214486045,9394
3,214476682,214486045,9363
3,214476682,214485987,9305
3,214476714,214486045,9331
3,214748216,214751393,3177
3,214900025,214902774,2749
3,215087804,215088540,736
3,215373714,215380538,6824
3,215373768,215380499,6731
3,215373768,215380459,6691
3,215432758,215436772,4014
3,215467462,215470071,2609
3,215467667,215474964,7297
3,215470071,215472129,2058
3,215471105,215475840,4735
3,215471247,215472129,882
3,215471266,215479000,7734
3,215472129,215475112,2983
3,215472129,215474964,2835
3,215475526,215479018,3492
3,215758011,215764683,6672
3,215758581,215763348,4767
3,215758581,215764683,6102
3,215932242,215932467,225
3,216255370,216257324,1954
3,216472363,216474780,2417
3,216472370,216477959,5589
3,216472370,216479386,7016
3,216472415,216479386,6971
3,216472493,216474686,2193
3,216473029,216477959,4930
3,216474686,216477959,3273
3,216475026,216483643,8617
3,216477959,216483643,5684
3,216523243,216527900,4657
3,216877792,216884221,6429
3,216986418,216990769,4351
3,216987631,216988858,1227
3,217096387,217097006,619
3,217096981,217098684,1703
3,217096981,217098682,1701
3,217292815,217293944,1129
3,217456900,217462913,6013
3,217456900,217462913,6013
3,217456918,217462887,5969
3,217457070,217462887,5817
3,217461010,217462913,1903
3,217462427,217463584,1157
3,217462913,217463708,795
3,217462998,217463693,695
3,217558124,217559807,1683
3,217563564,217572770,9206
3,217563567,217572131,8564
3,217563567,217572130,8563
3,217572117,217572648,531
3,217657821,217665863,8042
3,217657855,217662654,4799
3,217657855,217666016,8161
3,217662634,217666016,3382
3,217662654,217666833,4179
3,217662690,217669761,7071
3,217662690,217666793,4103
3,217665863,217666793,930
3,217666016,217669646,3630
3,217666016,217670225,4209
3,217666848,217669761,2913
3,217669669,217670225,556
3,217694579,217694854,275
3,217936448,217944578,8130
3,217939362,217944578,5216
3,218180437,218188068,7631
3,218181942,218190247,8305
3,218181942,218188301,6359
3,218185362,218188236,2874
3,218187234,218188068,834
3,218187234,218188068,834
3,218187234,218188301,1067
3,218187859,218188068,209
3,218188068,218190266,2198
3,218188188,218188236,48
3,218188236,218190266,2030
3,218188236,218190266,2030
3,218188301,218190542,2241
3,218188301,218190542,2241
3,218188795,218190266,1471
3,218323765,218323933,168
3,219180829,219182405,1576
3,219180884,219182730,1846
3,219182186,219182730,544
3,219183047,219185422,2375
3,219183195,219185422,2227
3,219183489,219184255,766
3,219184789,219190641,5852
3,219184833,219190645,5812
3,219398419,219400298,1879
3,219398419,219400298,1879
3,219398419,219400427,2008
3,219486031,219489075,3044
3,219575070,219577991,2921
3,219575881,219577761,1880
3,219575881,219577848,1967
3,219575881,219577761,1880
3,219739785,219745651,5866
3,219739817,219745651,5834
3,220641054,220650523,9469
3,220650523,220655781,5258
3,220678271,220678724,453
3,220845226,220851876,6650
3,220845286,220851876,6590
3,220845286,220852735,7449
3,220849529,220855248,5719
3,220849529,220855248,5719
3,220849529,220857405,7876
3,220849580,220852755,3175
3,220849580,220855248,5668
3,220851807,220855248,3441
3,220851907,220855248,3341
3,220853232,220855063,1831
3,220853232,220857509,4277
3,221302211,221308770,6559
3,221347980,221348340,360
3,221539089,221540754,1665
3,221539089,221540818,1729
3,221539089,221540818,1729
3,221540110,221547197,7087
3,221557531,221559851,2320
3,221557533,221561063,3530
3,221558796,221561063,2267
3,221558796,221562161,3365
3,221558796,221562161,3365
3,221558877,221566193,7316
3,221559105,221562641,3536
3,221559105,221561067,1962
3,221559226,221566246,7020
3,221561063,221566246,5183
3,221561067,221562641,1574
3,221562162,221569315,7153
3,221562183,221566246,4063
3,221572777,221581517,8740
3,221608071,221612920,4849
3,221682479,221689539,7060
3,221682479,221687465,4986
3,221687465,221689539,2074
3,221687525,221694790,7265
3,221687543,221694790,7247
3,221687543,221694790,7247
3,221687543,221689539,1996
3,221689539,221694790,5251
3,221915036,221923284,8248
3,221915036,221923284,8248
3,221915060,221923202,8142
3,221915993,221923205,7212
3,222480418,222484594,4176
3,222480418,222483204,2786
3,222483204,222484662,1458
3,222483204,222484479,1275
3,222584293,222586418,2125
3,222584293,222586275,1982
3,222730247,222732367,2120
3,223086761,223090786,4025
3,223086761,223089203,2442
3,223089043,223090786,1743
3,223089043,223090874,1831
3,223089203,223091189,1986
3,223089203,223090786,1583
3,223307635,223310403,2768
3,223307865,223310394,2529
3,223536115,223539156,3041
3,223536115,223540067,3952
3,223536614,223539156,2542
3,223536790,223538984,2194
3,223738296,223745052,6756
3,223744818,223752237,7419
3,223749481,223756485,7004
3,223757121,223764039,6918
3,223987125,223996127,9002
3,223987642,223994817,7175
3,223990164,223996288,6124
3,223990164,223996216,6052
3,223990319,223996127,5808
3,223994800,223996885,2085
3,223994800,223996885,2085
3,223994800,224001544,6744
3,223994817,223996216,1399
3,223994817,223996101,1284
3,223994849,224003017,8168
3,223996155,224001586,5431
3,223996895,224003830,6935
3,223996895,224001585,4690
3,224156246,224165331,9085
3,224165225,224168009,2784
3,224165450,224168535,3085
3,224166794,224168535,1741
3,224167844,224168535,691
3,224485423,224494843,9420
3,224485423,224494483,9060
3,224487981,224494843,6862
3,224488859,224494843,5984
3,224675769,224676723,954
3,224932467,224940364,7897
3,224932467,224940443,7976
3,224934587,224940364,5777
3,225119604,225123825,4221
3,225337805,225342481,4676
3,225343071,225347259,4188
3,225343099,225347259,4160
3,225347237,225354594,7357
3,225349141,225354594,5453
3,225453553,225458547,4994
3,225825005,225831171,6166
3,226764941,226774018,9077
3,226765121,226769906,4785
3,226765160,226774036,8876
3,226769906,226774018,4112
3,226769906,226774036,4130
3,226770702,226774036,3334
3,226770702,226774036,3334
3,226806555,226807153,598
3,226806814,226808659,1845
3,226819522,226822458,2936
3,226819522,226823826,4304
3,226819522,226822476,2954
3,226819522,226822463,2941
3,226971429,226979511,8082
3,226971429,226979749,8320
3,226975592,226979511,3919
3,226975720,226979579,3859
3,226976039,226979749,3710
3,226976039,226979749,3710
3,226976039,226979749,3710
3,227083543,227087162,3619
3,227084279,227087108,2829
3,227086298,227087229,931
3,227190155,227199440,9285
3,227190155,227199609,9454
3,227192061,227195123,3062
3,227193107,227195123,2016
3,227193157,227194497,1340
3,227193511,227194497,986
3,227225330,227227556,2226
3,227225330,227227168,1838
3,227225457,227227556,2099
3,227225460,227227168,1708
3,227273474,227279385,5911
3,227273474,227274507,1033
3,227279385,227281351,1966
3,227395918,227396461,543
3,227396461,227396792,331
3,227426262,227434317,8055
3,227426793,227434557,7764
3,227763060,227764916,1856
3,227824614,227827542,2928
3,228374852,228376981,2129
3,229034695,229034915,220
3,229084876,229090592,5716
3,229247211,229252209,4998
3,229247257,229253208,5951
3,229247257,229253208,5951
3,229303244,229308100,4856
3,229303244,229309532,6288
3,229382797,229386806,4009
3,229421911,229422443,532
3,229554307,229563589,9282
3,229572367,229573098,731
3,229573946,229583250,9304
3,229575253,229583250,7997
3,229579901,229584758,4857
3,229585056,229586915,1859
3,229982794,229992268,9474
3,230512059,230514904,2845
3,230526243,230527723,1480
4,691476,695228,3752
4,764261,765187,926
4,764537,765187,650
4,764590,765187,597
4,764597,765250,653
4,828259,830867,2608
4,828259,830867,2608
4,828312,830867,2555
4,828429,830867,2438
4,830867,833682,2815
4,831123,834460,3337
4,831182,832822,1640
4,832822,834460,1638
4,832822,834460,1638
4,832891,834034,1143
4,832891,834460,1569
4,832891,837427,4536
4,834030,841793,7763
4,834030,840788,6758
4,837716,840788,3072
4,908622,910126,1504
4,908622,910078,1456
4,913104,914201,1097
4,1046243,1046471,228
4,1063393,1067867,4474
4,1063393,1066323,2930
4,1063393,1069364,5971
4,1063541,1067867,4326
4,1220428,1222713,2285
4,1252276,1255835,3559
4,1252276,1255996,3720
4,1254478,1254610,132
4,1295378,1295676,298
4,1457984,1461149,3165
4,1464250,1473016,8766
4,2027880,2030942,3062
4,2027880,2037580,9700
4,2027880,2030942,3062
4,2027937,2030942,3005
4,2027937,2030942,3005
4,2027937,2030942,3005
4,2045645,2051179,5534
4,2046263,2046604,341
4,2046263,2048002,1739
4,2404323,2409519,5196
4,2422293,2424842,2549
4,2435370,2435743,373
4,2472150,2481364,9214
4,2481364,2487687,6323
4,2483418,2487505,4087
4,2511867,2512944,1077
4,2511921,2512944,1023
4,2511969,2512944,975
4,2512830,2519215,6385
4,2512842,2519155,6313
4,2512944,2516639,3695
4,2512944,2516583,3639
4,2512944,2516608,3664
4,2512944,2514854,1910
4,2512958,2514854,1896
4,2512958,2516608,3650
4,2514646,2519155,4509
4,2514652,2516608,1956
4,2514727,2519215,4488
4,2514727,2519384,4657
4,2514854,2516583,1729
4,2514900,2516608,1708
4,2516608,2520278,3670
4,2516681,2519289,2608
4,2625138,2626258,1120
4,2650794,2652806,2012
4,2654243,2660200,5957
4,2654351,2660235,5884
4,2654425,2660200,5775
4,2660200,2667684,7484
4,2660235,2667684,7449
4,2660235,2667684,7449
4,2681214,2690714,9500
4,2763146,2767078,3932
4,2763151,2763778,627
4,2763151,2763778,627
4,2763778,2764855,1077
4,2765576,2770867,5291
4,2831256,2839163,7907
4,2852591,2855395,2804
4,2852606,2855350,2744
4,3251164,3256740,5576
4,3251187,3261006,9819
4,3251187,3256755,5568
4,3256740,3266448,9708
4,3256740,3260999,4259
4,3256740,3260999,4259
4,3256755,3266392,9637
4,3260709,3266392,5683
4,3261014,3266450,5436
4,3261014,3267430,6416
4,3460763,3463957,3194
4,3460811,3468398,7587
4,3460914,3468398,7484
4,3461114,3468443,7329
4,3465449,3474204,8755
4,3465532,3474283,8751
4,3465532,3474204,8672
4,3465532,3474249,8717
4,3468443,3474204,5761
4,3468443,3474249,5806
4,3474204,3477800,3596
4,3474204,3482967,8763
4,3474249,3483222,8973
4,3474283,3482967,8684
4,3600654,3601107,453
4,3743191,3746503,3312
4,3744251,3746553,2302
4,4055982,4060764,4782
4,4055982,4059018,3036
4,4055982,4060896,4914
4,4055982,4064478,8496
4,4059018,4060764,1746
4,4060896,4063161,2265
4,4060899,4062559,1660
4,4062543,4063177,634
4,4062543,4064967,2424
4,4062609,4064967,2358
4,4205221,4211204,5983
4,4475288,4477538,2250
4,4475445,4481835,6390
4,4861632,4866237,4605
4,4996107,5005669,9562
4,4996107,5005669,9562
4,4997514,5005845,8331
4,5001686,5005475,3789
4,5001740,5005512,3772
4,5005475,5006685,1210
4,5005475,5007609,2134
4,5005482,5009568,4086
4,5005512,5007640,2128
4,5005708,5007646,1938
4,5005742,5009568,3826
4,5006441,5009568,3127
4,5006552,5009568,3016
4,5006552,5009568,3016
4,5006552,5007646,1094
4,5007087,5011927,4840
4,5007471,5009568,2097
4,5007471,5007646,175
4,5007646,5009568,1922
4,5009568,5010525,957
4,5037458,5040922,3464
4,5037458,5041209,3751
4,5041182,5041547,365
4,5197054,5197989,935
4,5197429,5198966,1537
4,5237278,5238963,1685
4,5238559,5238963,404
4,5239010,5245762,6752
4,5239048,5245762,6714
4,5245762,5247188,1426
4,5255816,5265813,9997
4,5262031,5266497,4466
4,5262031,5266497,4466
4,5265813,5267959,2146
4,5266244,5268927,2683
4,5266269,5266515,246
4,5266269,5268065,1796
4,5266497,5268927,2430
4,5266497,5267959,1462
4,5266525,5267959,1434
4,5367359,5370457,3098
4,5367359,5370457,3098
4,5367359,5370457,3098
4,5370273,5379105,8832
4,5370457,5379105,8648
4,5406582,5410392,3810
4,5406854,5406902,48
4,5822474,5824500,2026
4,5959071,5959735,664
4,5959786,5969205,9419
4,5979775,5985108,5333
4,6095449,6099293,3844
4,6109399,6110119,720
4,6233708,6243642,9934
4,6598081,6601920,3839
4,6601218,6601708,490
4,6601989,6603477,1488
4,6601989,6603038,1049
4,6601989,6603008,1019
4,6998623,7007862,9239
4,6998623,7008433,9810
4,7008437,7010260,1823
4,7010197,7018149,7952
4,7010197,7016419,6222
4,7010260,7016419,6159
4,7010260,7016419,6159
4,7010265,7016419,6154
4,7010265,7016419,6154
4,7011035,7016419,5384
4,7011035,7016419,5384
4,7011175,7016419,5244
4,7165785,7173997,8212
4,7256493,7261931,5438
4,7256504,7263858,7354
4,7263873,7270397,6524
4,9732725,9741902,9177
4,9732725,9741902,9177
4,9732727,9741918,9191
4,9732943,9741909,8966
4,9732943,9742021,9078
4,9733184,9741874,8690
4,10025154,10033504,8350
4,10025163,10032048,6885
4,10033504,10034341,837
4,10181124,10181232,108
4,10214560,10217782,3222
4,10214560,10224381,9821
4,10214560,10217782,3222
4,10214560,10216335,1775
4,10214560,10217782,3222
4,10214560,10217183,2623
4,10214560,10216314,1754
4,10214560,10220481,5921
4,10214560,10217782,3222
4,10214560,10216379,1819
4,10214560,10216314,1754
4,10214560,10217782,3222
4,10214560,10217782,3222
4,10214560,10224381,9821
4,10214560,10219164,4604
4,10214560,10217782,3222
4,10214560,10217782,3222
4,10214560,10217782,3222
4,10214560,10217782,3222
4,10214611,10217782,3171
4,10216314,10224381,8067
4,10216314,10220118,3804
4,10216377,10224381,8004
4,10216377,10224381,8004
4,10216377,10224381,8004
4,10216377,10220481,4104
4,10216379,10224381,8002
4,10216379,10224381,8002
4,10217574,10220481,2907
4,10217574,10219164,1590
4,10217782,10224381,6599
4,10217782,10224381,6599
4,10217782,10224381,6599
4,10217782,10224381,6599
4,10217782,10224381,6599
4,10217782,10224381,6599
4,10217782,10220481,2699
4,10217782,10224381,6599
4,10217782,10224381,6599
4,10217782,10224381,6599
4,10217782,10224381,6599
4,10217782,10224381,6599
4,10217782,10224381,6599
4,10217782,10224381,6599
4,10217782,10224381,6599
4,10217782,10224381,6599
